,title,documents,links
315,"
                Treatment - Obsessive compulsive disorder (OCD)
              ","Many people with OCD find support groups helpful, as they can:The national charities OCD Action, OCD-UK and TOP UK can provide information about support groups in your area:You may want to visit the HealthUnlocked OCD forum, where you can discuss all aspects of the condition with others who have OCD.",https://www.nhs.uk/mental-health/conditions/obsessive-compulsive-disorder-ocd/treatment/
316,"
                Treatment - Obsessive compulsive disorder (OCD)
              ","Animated video explaining self-referral to talking therapies services for stress, anxiety or depression.",https://www.nhs.uk/mental-health/conditions/obsessive-compulsive-disorder-ocd/treatment/
317,Panic disorder,"Panic disorder is an anxiety disorder where you regularly have sudden attacks of panic or fear.Everyone experiences feelings of anxiety and panic at certain times. It's a natural response to stressful or dangerous situations.But someone with panic disorder has feelings of anxiety, stress and panic regularly and at any time, often for no apparent reason.",https://www.nhs.uk/mental-health/conditions/panic-disorder/
318,Panic disorder,"Anxiety is a feeling of unease. It can range from mild to severe, and can include feelings of worry and fear. Panic is the most severe form of anxiety.You may start to avoid certain situations because you fear they'll trigger another attack.This can create a cycle of living ""in fear of fear"". It can add to your sense of panic and may cause you to have more attacks.During a panic attack you get a rush of intense mental and physical symptoms. It can come on very quickly and for no apparent reason.A panic attack can be very frightening and distressing.Symptoms include:Most panic attacks last between 5 and 20 minutes. Some have been reported to last up to an hour.The number of attacks you have will depend on how severe your condition is. Some people have attacks once or twice a month, while others have them several times a week.Although panic attacks are frightening, they're not dangerous. An attack will not cause you any physical harm, and it's unlikely you'll be admitted to hospital if you have one.Be aware that most of these symptoms can also be symptoms of other conditions or problems, so you may not always be experiencing a panic attack.For example, you may have a racing heartbeat if you have very low blood pressure.",https://www.nhs.uk/mental-health/conditions/panic-disorder/
319,Panic disorder,"See a GP if you've been experiencing symptoms of panic disorder.They'll ask you to describe your symptoms, how often you get them, and how long you have had them.They may also carry out a physical examination to rule out other conditions that could be causing your symptoms.It can sometimes be difficult to talk about your feelings, emotions and personal life, but try not to feel anxious or embarrassed.You may be diagnosed with panic disorder if you have regular and unexpected panic attacks followed by at least a month of continuous worry or concern about having further attacks.",https://www.nhs.uk/mental-health/conditions/panic-disorder/
320,Panic disorder,Treatment aims to reduce the number of panic attacks you have and ease your symptoms.Talking therapies and medicine are the main treatments for panic disorder. Your treatment will depend on your symptoms.,https://www.nhs.uk/mental-health/conditions/panic-disorder/
321,Panic disorder,"You can refer yourself directly to a talking therapies service for treatment based on cognitive behavioural therapy (CBT).If you prefer, you can see a GP and they can refer you.Your therapist may discuss with you how you react when you have a panic attack and what you think about.They can teach you ways of changing your behaviour to help you keep calm during an attack.You may need to see your GP regularly while you're having CBT so they can assess your progress.If you and your doctor think it might be helpful, you may be prescribed:Antidepressants can take 2 to 4 weeks before they start to work, and up to 8 weeks to work fully.Keep taking your medicines, even if you feel they're not working, and only stop taking them if your GP advises you to do so.If your symptoms do not improve after CBT, medicine and connecting with a support group, your GP may refer you to a mental health specialist such as a psychiatrist or clinical psychologist.The specialist will carry out an assessment and devise a treatment plan to help you manage your symptoms.",https://www.nhs.uk/mental-health/conditions/panic-disorder/
322,Panic disorder,"Animated video explaining self-referral to talking therapies services for stress, anxiety or depression.",https://www.nhs.uk/mental-health/conditions/panic-disorder/
323,Panic disorder,The next time you feel a panic attack coming on:It may help to:,https://www.nhs.uk/mental-health/conditions/panic-disorder/
324,Panic disorder,"For more help on how to deal with panic attacks, read about anxiety, fear and panic.",https://www.nhs.uk/mental-health/conditions/panic-disorder/
325,Panic disorder,"Panic disorder can have a big impact on your life, but support is available. It might help to speak to other people with the same condition, or to connect with a charity.You may find the following links useful:Ask your GP about support groups for panic disorder near you.Find mental health services in your area",https://www.nhs.uk/mental-health/conditions/panic-disorder/
326,Panic disorder,"Panic disorder is treatable so it's best to get medical help as soon as you can.If you do not get medical help, panic disorder can escalate and become very difficult to cope with.You're more at risk of developing other mental health conditions, such as agoraphobia or other phobias, or an alcohol or drug problem.Having panic disorder may affect your ability to drive. The law requires you to inform the Driver and Vehicle Licensing Agency (DVLA) about a medical condition that could impact your driving ability.Visit GOV.UK for further information about driving with a disability or health condition.",https://www.nhs.uk/mental-health/conditions/panic-disorder/
327,Panic disorder,"As with many mental health conditions, the exact cause of panic disorder is not fully understood.But it's thought to be linked to a combination of things, including:",https://www.nhs.uk/mental-health/conditions/panic-disorder/
328,Panic disorder,"If your child has the signs and symptoms of panic disorder, they should see a GP.After taking a detailed medical history the GP will carry out a thorough physical examination to rule out any physical causes for the symptoms.They may refer your child to a specialist for further assessment and treatment. The specialist may recommend a course of CBT for your child.Read more about anxiety disorders in children or find out about mental health support for children and young people.",https://www.nhs.uk/mental-health/conditions/panic-disorder/
329,Personality disorder,"A person with a personality disorder thinks, feels, behaves or relates to others very differently from the average person.There are several different types of personality disorder.This page gives some information about personality disorders in general, linking to other sources for more detail.",https://www.nhs.uk/mental-health/conditions/personality-disorder/
330,Personality disorder,"Symptoms vary depending on the type of personality disorder.For example, a person with borderline personality disorder (one of the most common types) tends to have disturbed ways of thinking, impulsive behaviour and problems controlling their emotions.They may have intense but unstable relationships and worry about people abandoning them.A person with antisocial personality disorder will typically get easily frustrated and have difficulty controlling their anger.They may blame other people for problems in their life, and be aggressive and violent, upsetting others with their behaviour.Someone with a personality disorder may also have other mental health problems, such as depression and substance misuse.",https://www.nhs.uk/mental-health/conditions/personality-disorder/
331,Personality disorder,Find out more about the different types of personality disorder on the Mind website,https://www.nhs.uk/mental-health/conditions/personality-disorder/
332,Personality disorder,"Treatment for a personality disorder usually involves a talking therapy. This is where the person talks to a therapist to get a better understanding of their own thoughts, feelings and behaviours.Treatment can last several months or years, depending on the severity of the condition and other problems the person may have.As well as listening and discussing important issues with the person, the therapist may identify strategies to resolve problems and, if necessary, help them change their attitudes and behaviour.",https://www.nhs.uk/mental-health/conditions/personality-disorder/
333,Personality disorder,"Therapeutic communities (TCs) are places where someone visits or stays for an intensive form of group therapy. The experience of having a personality disorder is explored in depth.The person usually attends for a number of weeks or months.Medicine may be prescribed to treat problems associated with a personality disorder, such as depression, anxiety or psychotic symptoms.For example, moderate to severe symptoms of depression might be treated with a type of antidepressant called a selective serotonin reuptake inhibitor (SSRI).Read more about the treatment for borderline personality disorder and antisocial personality disorder.You can also visit the Royal College of Psychiatrists website, and charity websites Mind and Rethink Mental Illness for their patient information on treatment for other types of personality disorder.",https://www.nhs.uk/mental-health/conditions/personality-disorder/
334,Personality disorder,"Many people with a personality disorder recover over time. Psychological or medical treatment is often helpful, but support is sometimes all that's needed.There's no single approach that suits everyone – treatment should be tailored to the individual.",https://www.nhs.uk/mental-health/conditions/personality-disorder/
335,Personality disorder,"It's not clear exactly what causes personality disorders, but they're thought to result from a combination of the genes a person inherits and early environmental influences – for example, a distressing childhood experience (such as abuse or neglect).",https://www.nhs.uk/mental-health/conditions/personality-disorder/
336,Personality disorder,"Having a personality disorder can have a big effect on the person's life, as well as their family and friends, but support is available.If you'd like support for yourself or someone you know, you may find the following links useful:Ask a GP about support groups for personality disorders near you. Or find out what mental health services exist and how to access them.",https://www.nhs.uk/mental-health/conditions/personality-disorder/
337,"
                Overview - Phobias
              ","A phobia is an overwhelming and debilitating fear of an object, place, situation, feeling or animal.Phobias are more pronounced than fears. They develop when a person has an exaggerated or unrealistic sense of danger about a situation or object.If a phobia becomes very severe, a person may organise their life around avoiding the thing that's causing them anxiety. As well as restricting their day-to-day life, it can also cause a lot of distress.",https://www.nhs.uk/mental-health/conditions/phobias/overview/
338,"
                Overview - Phobias
              ","A phobia is a type of anxiety disorder. You may not experience any symptoms until you come into contact with the source of your phobia.But in some cases, even thinking about the source of a phobia can make a person feel anxious or panicky. This is known as anticipatory anxiety.Symptoms may include:If you do not come into contact with the source of your phobia very often, it may not affect your everyday life.But if you have a complex phobia, such as agoraphobia, leading a normal life may be very difficult.",https://www.nhs.uk/mental-health/conditions/phobias/overview/
339,"
                Overview - Phobias
              ","There are a wide variety of objects or situations that someone could develop a phobia about.But phobias can be divided into 2 main categories:Specific or simple phobias centre around a particular object, animal, situation or activity.They often develop during childhood or adolescence and may become less severe as you get older.Common examples of simple phobias include:Complex phobias tend to be more disabling than simple phobias. They usually develop during adulthood and are often associated with a deep-rooted fear or anxiety about a particular situation or circumstance.The 2 most common complex phobias are:Agoraphobia is often thought of as a fear of open spaces, but it's much more complex than this.Someone with agoraphobia will feel anxious about being in a place or situation where escaping may be difficult if they have a panic attack.The anxiety usually results in the person avoiding situations such as:Social phobia, also known as social anxiety disorder, centres around feeling anxious in social situations.If you have a social phobia, you might be afraid of speaking in front of people for fear of embarrassing yourself and being humiliated in public.In severe cases, this can become debilitating and may prevent you carrying out everyday activities, such as eating out or meeting friends.",https://www.nhs.uk/mental-health/conditions/phobias/overview/
340,"
                Overview - Phobias
              ","Phobias do not seem to have a single cause, but there are a number of associated factors.For example:",https://www.nhs.uk/mental-health/conditions/phobias/overview/
341,"
                Overview - Phobias
              ","Phobias are not always formally diagnosed. Most people with a phobia are fully aware of the problem.A person will sometimes choose to live with a phobia, taking great care to avoid the object or situation they're afraid of.But if you have a phobia, continually trying to avoid what you're afraid of could make the situation worse.Ask a GP for help if you have a phobia. They may refer you to a specialist with expertise in behavioural therapy, such as a psychologist.You can refer yourself directly to an NHS talking therapies service without a referral from a GP.",https://www.nhs.uk/mental-health/conditions/phobias/overview/
342,"
                Overview - Phobias
              ","Most phobias can be treated successfully.Simple phobias can be treated through gradual exposure to the object, animal, place or situation that causes fear and anxiety. This is known as desensitisation or self-exposure therapy.You could try these methods with the help of a professional or as part of a self-help programme.Treating complex phobias often takes longer and involves talking therapies, such as:Medication may be prescribed to help with anxiety caused by certain phobias.Medicines that may be used include:",https://www.nhs.uk/mental-health/conditions/phobias/overview/
343,"
                Overview - Phobias
              ","Phobias are a common type of anxiety disorder.They can affect anyone, regardless of age, sex and social background.Some of the most common phobias include:",https://www.nhs.uk/mental-health/conditions/phobias/overview/
344,"
                Symptoms - Phobias
              ","Phobias can limit your daily activities and may cause severe anxiety and depression. Complex phobias, such as agoraphobia and social phobia, are more likely to cause these symptoms.People with phobias often purposely avoid coming into contact with the thing that causes them fear and anxiety. For example, someone with a fear of spiders (arachnophobia) may not want to touch a spider or even look at a picture of one.In some cases, a person can develop a phobia where they become fearful of experiencing anxiety itself because it feels so uncomfortable.You don't have to be in the situation you're fearful of to experience the symptoms of panic. The brain is able to create a reaction to fearsome situations even when you aren't actually in the situation.",https://www.nhs.uk/mental-health/conditions/phobias/symptoms/
345,"
                Symptoms - Phobias
              ","People with phobias can have panic attacks. These can be very frightening and distressing. The symptoms often occur suddenly and without warning.As well as overwhelming feelings of anxiety, a panic attack can cause physical symptoms, such as:",https://www.nhs.uk/mental-health/conditions/phobias/symptoms/
346,"
                Symptoms - Phobias
              ","In severe cases, you may also experience psychological symptoms, such as:",https://www.nhs.uk/mental-health/conditions/phobias/symptoms/
347,"
                Symptoms - Phobias
              ","Complex phobias such as agoraphobia and social phobia can often have a detrimental effect on a person's everyday life and mental wellbeing.Agoraphobia often involves a combination of several interlinked phobias. For example, someone with a fear of going outside or leaving their home may also have a fear of being left alone (monophobia) or of places where they feel trapped (claustrophobia).The symptoms experienced by people with agoraphobia can vary in severity. For example, some people can feel very apprehensive and anxious if they have to leave their home to go to the shops. Others may feel relatively comfortable travelling short distances from their home.If you have a social phobia, the thought of being seen in public or at social events can make you feel frightened, anxious and vulnerable.Intentionally avoiding meeting people in social situations is a sign of social phobia. In extreme cases of social phobia, as with agoraphobia, some people are too afraid to leave their home.Several treatments for phobias are available, including talking therapies and self-help techniques. However, it can often take some time to overcome a complex phobia.",https://www.nhs.uk/mental-health/conditions/phobias/symptoms/
348,"
                Causes - Phobias
              ","A phobia can develop during childhood, adolescence or early adulthood.They can be linked to a frightening event or stressful situation. However, it's not always clear why some phobias occur.",https://www.nhs.uk/mental-health/conditions/phobias/causes/
349,"
                Causes - Phobias
              ","Specific or simple phobias, such as a fear of heights (acrophobia), usually develop during childhood.Simple phobias can be linked to an early negative childhood experience. For example, if you're trapped in a confined space when you're young, you may develop a fear of enclosed spaces (claustrophobia) when you're older.It's also thought that phobias can sometimes be ""learnt"" from an early age. For example, if someone in your family has a fear of spiders (arachnophobia), you may also develop the same fear yourself.Other factors in the family environment, such as having parents who are particularly anxious, may also affect the way you deal with anxiety later in life.",https://www.nhs.uk/mental-health/conditions/phobias/causes/
350,"
                Causes - Phobias
              ","It's not known what causes complex phobias, such as agoraphobia and social phobia. However, it's thought that genetics, brain chemistry and life experiences may all play a part in these type of phobias.The physical reactions (symptoms) a person experiences when faced with the object of their fear are real and aren't simply ""in their head"".The body reacts to the threat by releasing the hormone adrenaline, which causes symptoms such as:",https://www.nhs.uk/mental-health/conditions/phobias/causes/
351,"
                Treatment - Phobias
              ","Many people with a phobia don't need treatment and avoiding the object of their fear is enough to control the problem.However, it may not always be possible to avoid certain phobias, such as a fear of flying. In this instance, you may decide to get professional help and advice to find out about treatment options.Most phobias are treatable, but no single treatment is guaranteed to work for all phobias. In some cases, a combination of different treatments may be recommended.The main treatment types are:You can refer yourself directly to an NHS talking therapies service without a referral from a GP.",https://www.nhs.uk/mental-health/conditions/phobias/treatment/
352,"
                Treatment - Phobias
              ","Talking treatments, such as counselling, are often very effective at treating phobias. In particular, cognitive behavioural therapy (CBT) has been found to be very effective for treating phobias.CBT is a type of counselling that can help you manage your problems by changing the way you think and behave. It can be used to develop practical ways of dealing with your phobia.One part of the CBT treatment process that's often used to treat simple phobias involves gradual exposure to your fear, so you feel less anxious about it. This is known as desensitisation or exposure therapy.For example, if you have a fear of snakes (ophidiophobia), your therapist may start by asking you to read about snakes. They may later show you a picture of a snake. They may then arrange for you to visit the reptile house of your local zoo to look at some real snakes. The final step would be for you to hold a snake.Exposure therapy works by gradually increasing the level of exposure to your fear, which allows you to gain control over your phobia. As the treatment progresses, you should begin to feel less anxious about your phobia.The National Institute for Health and Care Excellence (NICE) doesn't recommend the use of computerised CBT to treat specific phobias in adults.Animated video explaining self-referral to talking therapies services for stress, anxiety or depression.",https://www.nhs.uk/mental-health/conditions/phobias/treatment/
353,"
                Treatment - Phobias
              ","Medication isn't usually recommended for treating phobias, because talking therapies are usually effective and don't have any side effects. However, medication may sometimes be prescribed to treat the effects of phobias, such as anxiety.There are different types of medication that may be prescribed.Antidepressants are often prescribed to help reduce anxiety. Selective serotonin reuptake inhibitors (SSRIs) are most often prescribed to treat anxiety, social phobia or panic disorder. These can include:Venlafaxine (Efexor), a serotonin and noradrenaline reuptake inhibitor (SNRI) may also be prescribed for anxiety.Common side effects of these treatments include:They may also, initially, make your anxiety worse and can cause sexual problems.Clomipramine (Anafranil) is a type of tricyclic antidepressant (TCA) that's licensed to treat some phobias. Side effects include:Moclobemide (Manerix) is a type of antidepressant from the monoamine oxidase inhibitor (MAOI) group of antidepressants. It's sometimes prescribed to treat social phobia.Moclobemide interacts with certain types of food, so if you're prescribed this medication, read the information leaflet that comes with it to find out which foods to avoid.Other possible side effects of moclobemide include:If you're prescribed antidepressants, it's very important that you don't suddenly stop taking them. Suddenly stopping can cause withdrawal symptoms. See your GP, who can gradually lower your dose.Benzodiazepines are a group of medicines that are categorised as minor tranquillisers. They include medicines such as diazepam (Valium) and are sometimes used on a short-term basis at the lowest possible dose to treat severe anxiety. Like antidepressants, benzodiazepines should be stopped gradually to avoid withdrawal symptoms.Beta blockers are often used to treat cardiovascular conditions, such as heart problems and high blood pressure (hypertension). They are also sometimes prescribed to help reduce the symptoms of anxiety, such as heart palpitations.Beta blockers slow down your heart rate and decrease your blood pressure. Propranolol (Inderal) is a beta blocker that's commonly used to treat anxiety.Possible side effects include:",https://www.nhs.uk/mental-health/conditions/phobias/treatment/
354,"
                Self-help - Phobias
              ","Each phobia is different and no single self-help programme will work for everyone. You may decide to use your own self-help strategy or get help from a mental health specialist, such as a psychologist.A self-help programme could include:",https://www.nhs.uk/mental-health/conditions/phobias/self-help/
355,"
                Self-help - Phobias
              ","Making some simple changes to your lifestyle may help reduce the symptoms of a phobia, such as panic attacks.This could include:",https://www.nhs.uk/mental-health/conditions/phobias/self-help/
356,"
                Self-help - Phobias
              ","Exposure therapy involves gradually increasing the length of time you're exposed to your phobia.For example, if you have agoraphobia, a fear of open spaces and public places, you might start by going outside your house for a very short period of time, before gradually increasing the length of time you spend outside and the distance you travel from your house.Exposure therapy can be a very effective way of enabling you to cope with your anxiety.",https://www.nhs.uk/mental-health/conditions/phobias/self-help/
357,"
                Self-help - Phobias
              ",Other self-help techniques include:Read more about relaxation tips to relieve stress and dealing with panic attacks.,https://www.nhs.uk/mental-health/conditions/phobias/self-help/
358,"
                Overview - Postnatal depression
              ","Postnatal depression is a type of depression that many parents experience after having a baby.It's a common problem, affecting more than 1 in every 10 women within a year of giving birth. It can also affect fathers and partners.It's important to get help as soon as possible if you think you might be depressed, as your symptoms could last for months or get worse and have a significant impact on you, your baby and your family.With the right support most people make a full recovery.Depression in pregnancy (antenatal depression) is also common, affecting more than 1 in 10 women.Other mental health symptoms that can occur during or after your pregnancy include anxiety, panic attacks and psychosis.Read more about mental health in pregnancy",https://www.nhs.uk/mental-health/conditions/post-natal-depression/overview/
359,"
                Overview - Postnatal depression
              ","Many women feel a bit down, tearful or anxious in the first week after giving birth.This is often called the ""baby blues"" and is so common that it's considered normal.The ""baby blues"" do not last for more than 2 weeks after giving birth.If your symptoms last longer or start later, you could have postnatal depression.Postnatal depression can start any time in the first year after giving birth.Signs that you or someone you know might be depressed include:Many women do not realise they have postnatal depression because it can develop gradually.",https://www.nhs.uk/mental-health/conditions/post-natal-depression/overview/
360,"
                Overview - Postnatal depression
              ",Many midwives and health visitors have been trained to recognise postnatal depression and have techniques that can help.,https://www.nhs.uk/mental-health/conditions/post-natal-depression/overview/
361,"
                Overview - Postnatal depression
              ",Remember that:,https://www.nhs.uk/mental-health/conditions/post-natal-depression/overview/
362,"
                Overview - Postnatal depression
              ","Postnatal depression can be lonely, distressing and frightening, but support and effective treatments are available.These include:",https://www.nhs.uk/mental-health/conditions/post-natal-depression/overview/
363,"
                Overview - Postnatal depression
              ","Local and national organisations, such as the Association for Post Natal Illness (APNI) and Pre and Postnatal Depression Advice and Support (PANDAS), can also be useful sources of help and advice.",https://www.nhs.uk/mental-health/conditions/post-natal-depression/overview/
364,"
                Overview - Postnatal depression
              ","The cause of postnatal depression is not completely clear.There are a number of things that may make you more likely to have postnatal depression. These include:Even if you do not have any of these, having a baby is a life-changing event that can sometimes trigger depression.It often takes time to adapt to becoming a new parent. Looking after a baby can be stressful and exhausting.",https://www.nhs.uk/mental-health/conditions/post-natal-depression/overview/
365,"
                Overview - Postnatal depression
              ","There are things you can do during pregnancy to help you keep well, such as maintaining a healthy lifestyle and having someone you can talk to and turn to for support.Going to antenatal classes and making friends with other pregnant women or new parents can also be helpful.If you are pregnant or thinking about getting pregnant, talk to a GP or your mental health team if:This is so they can offer you appropriate treatment.You can also talk to a midwife, who can support you or refer you to specialist mental health services if needed. If you have had a mental health problem while pregnant, your doctor should arrange for you to be seen regularly in the first few weeks after birth.The mental health team, maternity team and GP will work closely with you during your pregnancy and after you have given birth.",https://www.nhs.uk/mental-health/conditions/post-natal-depression/overview/
366,"
                Overview - Postnatal depression
              ",Postnatal depression is often misunderstood and there are many myths surrounding it.These include:These factors are equally true of antenatal depression.The Royal College of Psychiatrists website has more information about postnatal depression,https://www.nhs.uk/mental-health/conditions/post-natal-depression/overview/
367,"
                Symptoms - Postnatal depression
              ","The main symptoms include:If you think you may be depressed talk to a GP, midwife or health visitor as soon as possible so you can access the support you need.",https://www.nhs.uk/mental-health/conditions/post-natal-depression/symptoms/
368,"
                Symptoms - Postnatal depression
              ",,https://www.nhs.uk/mental-health/conditions/post-natal-depression/symptoms/
369,"
                Symptoms - Postnatal depression
              ",Do not struggle on alone and hope the problem will go away. It can continue for months or years or get worse if nothing is done. Depression is treatable and you can get better with the right help.Fathers and partners can also become depressed after the birth of a baby. You should get help if this is affecting you.Read more about treating postnatal depression,https://www.nhs.uk/mental-health/conditions/post-natal-depression/symptoms/
370,"
                Symptoms - Postnatal depression
              ","Postnatal depression can develop gradually and be hard to recognise. Some parents may avoid talking to family and friends about how they're feeling because they worry they'll be judged for not coping or not appearing happy.Signs for partners, family and friends to look out for in new parents include:If you think someone you know is depressed, encourage them to talk about their feelings to you, a friend, their GP or their health visitor.",https://www.nhs.uk/mental-health/conditions/post-natal-depression/symptoms/
371,"
                Symptoms - Postnatal depression
              ","As well as postnatal depression, a number of other mental health conditions can also develop after giving birth (as well as during pregnancy).These include:Speak to a GP or health visitor if you or someone you know may have developed a mental health condition.",https://www.nhs.uk/mental-health/conditions/post-natal-depression/symptoms/
372,"
                Treatment - Postnatal depression
              ","Speak to a GP, midwife or health visitor as soon as possible if you think you might have postnatal depression or depression during pregnancy (antenatal depression). With appropriate treatment and support, most women make a full recovery, although it can take time.The 3 main types of treatment are:Talk to a GP about the pros and cons of different treatments so you can decide together what's best for you.They may check to see if any physical health problems may be causing or contributing to feelings of depression.For instance, you may be anaemic after giving birth or your thyroid may not be working properly. This can cause or add to any feelings of depression. These types of physical health problems can usually be easily treated.",https://www.nhs.uk/mental-health/conditions/post-natal-depression/treatment/
373,"
                Treatment - Postnatal depression
              ","Looking after a baby can be stressful and challenging for anyone, and it can be even tougher if you're dealing with postnatal depression as well.There are a number of things you can try yourself to improve your symptoms and help you cope.These include:Ask your health visitor about support services in your area. They may be able to put you in touch with a social worker, counsellor or local support group.It can be reassuring to meet other women who are going through something similar.",https://www.nhs.uk/mental-health/conditions/post-natal-depression/treatment/
374,"
                Treatment - Postnatal depression
              ",,https://www.nhs.uk/mental-health/conditions/post-natal-depression/treatment/
375,"
                Treatment - Postnatal depression
              ","Talking therapies are usually the first treatment recommended for women with postnatal depression.Guided self-help involves working through a book or online course on your own or with some help from a therapist.The course materials focus on the issues you might be facing, with practical advice on how to deal with them.The courses typically last 9 to 12 weeks.Cognitive behavioural therapy (CBT) is a type of therapy based on the idea that unhelpful and unrealistic thinking leads to negative behaviour.CBT aims to break this cycle and find new ways of thinking that can help you behave in a more positive way.For example, some women have unrealistic expectations about what being a mum is like and feel they should never make mistakes.As part of CBT, you'll be encouraged to see that these thoughts are unhelpful and discuss ways to think more positively.CBT can be carried out either 1-to-1 with a therapist or in a group. Treatment will often last 3 to 4 months.Interpersonal therapy (IPT) involves talking to a therapist about the problems you're experiencing.It aims to identify problems in your relationships with family, friends or partners and how they might relate to your feelings of depression.Treatment also usually lasts 3 to 4 months.",https://www.nhs.uk/mental-health/conditions/post-natal-depression/treatment/
376,"
                Treatment - Postnatal depression
              ",,https://www.nhs.uk/mental-health/conditions/post-natal-depression/treatment/
377,"
                Treatment - Postnatal depression
              ","Antidepressants may be recommended if you have moderate or severe depression and you do not want to try psychological treatment or psychological treatment does not help.They may also be used if you have mild postnatal depression and a history of depression.Antidepressants work by balancing mood-altering chemicals in your brain.They can help ease symptoms such as low mood, irritability, lack of concentration and sleeplessness, allowing you to function normally and helping you cope better with your new baby.Antidepressants usually need to be taken for at least 1 to 2 weeks before the benefit starts to be felt, so it's important to keep taking them even if you do not notice an improvement straight away. It can take up to 6 weeks to see the full effect.You'll usually need to take them for around 6 months after you start to feel better. If you stop too early, your depression may come back.If you decide to stop taking your medicine, talk to a GP or your specialist. They can help you stop safely.If you're breastfeeding, talk to your doctor about suitable medicines, as not all antidepressants are safe to take while breastfeeding.Your doctor should explain any risks of taking antidepressants and you should be offered the type with the least risk for you and your baby.When deciding about antidepressants it is important to consider the risks the untreated mental health problem can pose to yourself and your baby, as well as risks associated with side effects.General side effects of antidepressants include:These side effects should pass once your body gets used to the medicine.",https://www.nhs.uk/mental-health/conditions/post-natal-depression/treatment/
378,"
                Treatment - Postnatal depression
              ","If your postnatal depression is very severe and does not respond to treatment, you may be referred to a specialist community perinatal mental health team.Specialist community perinatal mental health teams are available across England.These teams provide care and treatment to women with complex mental health needs during pregnancy and after giving birth. They help support the developing relationship between mothers and babies.Ask a GP or health visitor about these teams and whether a referral would be helpful for you. The team will be able to offer additional treatments, such as:If your depression is severe you may be admitted to hospital or a mental health clinic until you are well enough to return home. Ideally this should be with your baby in a specialised mother and baby mental health unit.Find out more about mother and baby mental health units on the Action on Postpartum Psychosis website",https://www.nhs.uk/mental-health/conditions/post-natal-depression/treatment/
379,"
                Treatment - Postnatal depression
              ",There are a number of national support groups that you can contact for advice.You can also use them to attend events with other parents affected by postnatal depression.These groups include:You can also search for local support groups and find details of national telephone or email support lines on the Maternal Mental Health Alliance website.,https://www.nhs.uk/mental-health/conditions/post-natal-depression/treatment/
380,Postpartum psychosis,"Postpartum psychosis is a serious mental health illness that can affect someone soon after having a baby. It affects around 1 in 500 mothers after giving birth.Many people who have given birth will experience mild mood changes after having a baby, known as the ""baby blues"". This is normal and usually only lasts for a few days.But postpartum psychosis is very different from the ""baby blues"". It's a serious mental illness and should be treated as a medical emergency.It's sometimes called puerperal psychosis or postnatal psychosis.",https://www.nhs.uk/mental-health/conditions/post-partum-psychosis/
381,Postpartum psychosis,"Symptoms usually start suddenly within the first 2 weeks after giving birth - often within hours or days of giving birth. More rarely, they can develop several weeks after the baby is born.Symptoms can include:",https://www.nhs.uk/mental-health/conditions/post-partum-psychosis/
382,Postpartum psychosis,"Postpartum psychosis is a serious mental illness that should be treated as a medical emergency. It can get worse rapidly and the illness can risk the safety of the mother and baby.See a GP immediately if you think you, or someone you know, may have developed symptoms of postpartum psychosis. You should request an urgent assessment on the same day.You can call 111 if you cannot speak to a GP or do not know what to do next. Your midwife or health visitor may also be able to help you access care.Call your crisis team if you already have a care plan because you've been assessed as being at high risk of developing postpartum psychosis.Go to A&E or call 999 if you think you, or someone you know, may be in danger of imminent harm.Be aware that if you have postpartum psychosis, you may not realise you're ill. Your partner, family or friends may spot the signs and have to take action.",https://www.nhs.uk/mental-health/conditions/post-partum-psychosis/
383,Postpartum psychosis,"Treatment usually happens in hospital. Ideally, this would be with your baby in a specialist psychiatric unit called a mother and baby unit (MBU). But you may be admitted to a general psychiatric ward until an MBU is available.You may be prescribed 1 or more of the following:Electroconvulsive therapy (ECT) is sometimes recommended if all other treatment options have failed, or when the situation is thought to be life threatening.Most people with postpartum psychosis make a full recovery as long as they receive the right treatment.As you move forward with your recovery, you may benefit from seeing a therapist for cognitive behavioural therapy (CBT). CBT is a talking therapy that can help you manage your problems by changing the way you think and behave.It can be hard to come to terms with the experience of postpartum psychosis as you recover.Talking to peers and others with lived experience of the illness may be helpful. Some inpatient units and communities have peer support workers who have experienced the illness, and you can also access support through charities.",https://www.nhs.uk/mental-health/conditions/post-partum-psychosis/
384,Postpartum psychosis,"We're not sure what causes postpartum psychosis, but you're more at risk if you:",https://www.nhs.uk/mental-health/conditions/post-partum-psychosis/
385,Postpartum psychosis,"If you're at high risk of developing postpartum psychosis, you should have specialist care during pregnancy and be seen by a perinatal psychiatrist.You should have a pre-birth planning meeting at around 32 weeks of pregnancy with everyone involved in your care. This includes your partner, family or friends, mental health professionals, your midwife, obstetrician, health visitor and GP. This is to make sure that everyone is aware of your risk of postpartum psychosis. You should all agree on a plan for your care during pregnancy and after you've given birth.You'll get a written copy of your care plan explaining how you and your family can get help quickly if you become ill, as well as strategies you can use to reduce your risk of becoming ill.In the first few weeks after your baby is born, you should have regular home visits from a midwife, health visitor and mental health nurse.",https://www.nhs.uk/mental-health/conditions/post-partum-psychosis/
